date,temperature,humidity,windspeed,count
02-06-2012,24.51735224,58.48488195,21.77237347,713
03-06-2012,23.57911735,53.49069645,22.89631572,892
04-06-2012,22.64088247,48.49651095,24.02025797,1071
05-06-2012,19.82617781,55.54573974,18.65201306,968
06-06-2012,20.48849048,55.42943445,9.204193035,1027
07-06-2012,22.8892373,52.963349,14.92674012,1038
08-06-2012,25.20723229,47.42636823,16.213056,1488
09-06-2012,26.39380545,49.65978725,16.98176877,1331
10-06-2012,27.58037861,51.89320627,17.75048155,1174
11-06-2012,28.76695178,54.1266253,18.51919432,1017
12-06-2012,25.41416154,67.82954437,19.00660055,477
13-06-2012,25.53833895,53.80088113,28.18928242,1173
14-06-2012,25.16580671,53.10293769,21.80185705,1180
15-06-2012,24.71052263,54.2196472,16.30107872,1563
16-06-2012,23.53772488,57.72488668,16.25659182,1260
17-06-2012,22.36492714,61.23012617,16.21210492,957
18-06-2012,21.19212939,64.73536566,16.16761801,653
19-06-2012,27.15264537,59.82647815,14.26100585,968
20-06-2012,31.83001126,54.35923589,11.82112148,872
21-06-2012,32.98898393,53.00991578,12.1759943,778
22-06-2012,31.58165643,53.33560411,16.74511556,964
23-06-2012,30.5606366,52.04053748,19.53989652,1023
24-06-2012,29.53961677,50.74547085,22.33467748,1081
25-06-2012,28.51859694,49.45040422,25.12945843,1139
26-06-2012,24.29656479,42.1452256,28.50050054,1077
27-06-2012,27.60797911,41.40077121,23.08881491,1077
28-06-2012,30.17432894,44.89048843,15.94677656,921
29-06-2012,34.39636109,48.58958869,15.50216907,829
30-06-2012,33.52711918,47.81408977,16.2119147,854
01-07-2012,32.65787726,47.03859085,16.92166033,879
02-07-2012,31.78863535,46.26309193,17.63140597,904
03-07-2012,31.74720976,48.77568833,12.70741189,1052
04-07-2012,32.90620726,47.8218509,15.1252549,1229
05-07-2012,34.06520476,46.86801347,17.54309792,1405
06-07-2012,34.10658067,46.47247496,14.12725981,1366
07-07-2012,32.16113448,50.79972432,14.9554866,1244
08-07-2012,30.2156883,55.12697368,15.78371339,1121
09-07-2012,28.27024211,59.45422303,16.61194018,998
10-07-2012,28.76695178,58.57017995,14.52635798,954
11-07-2012,28.56002253,56.66244925,14.52607266,975
12-07-2012,28.51859694,50.86951866,14.17241247,1032
13-07-2012,29.30508703,48.42671661,9.469901828,1511
14-07-2012,29.82938063,51.38910499,11.45141177,1370
15-07-2012,30.35367424,54.35149337,13.43292172,1229
16-07-2012,30.87796785,57.31388175,15.41443167,1088
17-07-2012,33.60987101,49.54342612,11.86513285,921
18-07-2012,32.36809684,53.52170375,13.5066782,799
19-07-2012,31.20912418,54.82456874,15.50302504,888
20-07-2012,26.03504862,68.43446591,18.60864367,747
21-07-2012,27.29063131,65.64269213,16.93749586,877
22-07-2012,28.546214,62.85091835,15.26634805,1006
23-07-2012,29.80179669,60.05914458,13.59520024,1135
24-07-2012,30.25708077,57.8722365,18.78604442,1140
25-07-2012,28.93255478,46.42596401,15.4581577,1383
26-07-2012,31.54028052,54.61518571,24.01883135,1036
27-07-2012,31.78863535,54.49882458,14.61587866,1259
28-07-2012,30.94697738,55.87920781,14.63073933,1186
29-07-2012,30.10531941,57.25959105,14.6456,1113
30-07-2012,29.26366144,58.63997429,14.66046068,1040
31-07-2012,28.39441953,60.61749933,15.50273972,968
01-08-2012,28.60139844,59.1285347,13.77324297,1074
02-08-2012,30.33988227,58.12813049,12.9297513,983
03-08-2012,31.00214527,57.17429306,19.09547925,1328
04-08-2012,30.78139093,57.39143722,17.0402366,1297
05-08-2012,30.5606366,57.60858139,14.98499395,1265
06-08-2012,30.33988227,57.82572555,12.9297513,1233
07-08-2012,29.51201627,60.59421594,12.04196294,1278
08-08-2012,30.21570485,58.87264072,11.59913873,1263
09-08-2012,30.5054356,55.94127825,14.83757609,1196
10-08-2012,28.51859694,61.26887599,20.73759525,1065
11-08-2012,28.60138189,58.09712319,18.29804377,1113
12-08-2012,28.68416683,54.92537039,15.85849228,1160
13-08-2012,28.76695178,51.75361758,13.4189408,1207
14-08-2012,29.05673219,59.64037851,15.76901916,1128
15-08-2012,28.06331286,55.89471147,15.8127452,1198
16-08-2012,28.68419995,50.28793635,13.81725433,1338
17-08-2012,28.89112919,53.17273203,20.20553568,1483
18-08-2012,27.44239267,56.21267589,17.79513489,1331
19-08-2012,25.99365615,59.25261974,15.3847341,1179
20-08-2012,24.54491963,62.2925636,12.97433331,1026
21-08-2012,25.20723229,58.91915167,8.893602639,1081
22-08-2012,26.11785012,59.10525131,8.716166231,1094
23-08-2012,27.52517761,56.80203794,9.73709431,1363
24-08-2012,27.85633395,55.63881748,8.849020627,1325
25-08-2012,27.87012592,57.78693851,10.19449862,1213
26-08-2012,27.88391789,59.93505954,11.53997662,1101
27-08-2012,27.89770986,62.08318057,12.88545461,989
28-08-2012,29.13948402,55.91799486,17.32168581,935
29-08-2012,26.98709203,52.12581686,11.73195746,1177
30-08-2012,28.06331286,54.26621398,9.203600986,1172
31-08-2012,30.91939344,54.1033419,15.72443715,1433
01-09-2012,30.44337173,56.44145244,16.93328732,1292
02-09-2012,29.96735002,58.77956298,18.1421375,1150
03-09-2012,29.49132831,61.11767352,19.35098767,1009
04-09-2012,29.01530661,63.45578406,20.55983785,867
05-09-2012,29.55344186,62.68804627,17.0993464,832
06-09-2012,27.5666032,66.55001861,13.86183634,611
07-09-2012,27.89770986,62.40886889,15.94649123,1045
08-09-2012,25.9108712,58.08161954,18.01668966,1070
09-09-2012,23.92403254,53.75437018,20.08688809,1094
10-09-2012,21.93719389,49.42712082,22.15708652,1118
11-09-2012,21.64746314,50.3344473,10.26911108,1070
12-09-2012,22.72368397,53.52170375,13.1075087,1050
13-09-2012,23.38594696,56.87183229,9.603348273,1054
14-09-2012,24.42074221,58.84935733,11.11144718,1379
15-09-2012,23.5515003,60.00483527,12.24986967,1260
16-09-2012,22.68225838,61.16031321,13.38829215,1141
17-09-2012,21.81301647,62.31579116,14.52671464,1022
18-09-2012,23.92403254,70.01645244,29.20988951,371
19-09-2012,20.40568898,51.26505717,19.05146788,788
20-09-2012,20.11595823,55.82491712,12.13176895,939
21-09-2012,22.72368397,58.63997429,14.70411538,1250
22-09-2012,21.31633992,55.36740123,14.42295149,1167
23-09-2012,19.90899587,52.09482817,14.1417876,1084
24-09-2012,18.50165182,48.82225512,13.86062371,1001
25-09-2012,20.28151156,53.12622108,20.55983785,845
26-09-2012,24.50354371,56.52286057,21.13612277,787
27-09-2012,25.24860821,59.8729891,13.28555142,751
28-09-2012,23.7171033,59.82647815,15.41386102,1045
29-09-2012,22.08898836,59.06650149,13.66922303,951
30-09-2012,20.46087342,58.30652483,11.92458504,857
01-10-2012,18.83275848,57.54654817,10.17994705,763
02-10-2012,22.30972613,69.96994149,11.15510189,315
03-10-2012,25.62114046,65.61940874,8.449565798,728
04-10-2012,25.62114046,61.6644145,12.08747226,891
05-10-2012,23.51012438,56.33676093,11.28884792,1516
06-10-2012,21.41980868,58.20958049,12.78591189,1288
07-10-2012,19.32949298,60.08240005,14.28297586,1059
08-10-2012,17.23917728,61.95521961,15.78003983,830
09-10-2012,15.14886158,63.82803918,17.2771038,601
10-10-2012,18.50165182,56.52286057,17.10027371,780
11-10-2012,14.56935042,47.17041841,16.65623687,834
12-10-2012,14.69352783,51.40464586,20.47217178,1060
13-10-2012,16.74935946,54.53763023,21.92126551,960
14-10-2012,18.8051911,57.6706146,23.37035923,860
15-10-2012,20.86102273,60.80359897,24.81945295,760
16-10-2012,16.22503274,52.47478859,16.70081888,922
17-10-2012,15.60414566,59.98935023,10.93368978,979
18-10-2012,18.91555998,61.96681943,20.60377788,1008
19-10-2012,20.94377456,66.8059126,13.32920613,753
20-10-2012,19.68820842,62.21498951,12.05782938,779
21-10-2012,18.43264229,57.62406643,10.78645263,805
22-10-2012,17.17707616,53.03314334,9.515075889,830
23-10-2012,19.99178081,57.12778211,10.44683994,841
24-10-2012,22.1441728,56.82532134,8.894201822,795
25-10-2012,20.28151156,65.99166386,12.57459316,875
26-10-2012,20.07453264,66.36386314,13.15180538,1182
27-10-2012,18.32225685,67.72098159,18.51907544,789
28-10-2012,16.56998105,69.07810005,23.88634549,396
29-10-2012,14.81770525,70.43521851,29.25361555,2
30-10-2012,8.766887456,67.38967249,18.89696446,87
31-10-2012,10.71985052,58.523669,15.59133309,419
01-11-2012,11.13375868,53.77765357,14.92645479,466
02-11-2012,10.5956731,50.4507526,22.68936008,618
03-11-2012,10.00238652,49.93118488,21.97961444,538
04-11-2012,9.409099939,49.41161717,21.26986881,458
05-11-2012,8.815813358,48.89204946,20.56012318,378
06-11-2012,6.91172653,52.963349,16.07966662,466
07-11-2012,7.656791027,51.86992288,25.39516723,326
08-11-2012,10.45530295,39.91990272,28.51426746,340
09-11-2012,10.92682943,51.49766776,19.00745652,709
10-11-2012,10.69916256,53.20182231,21.28092515,614
11-11-2012,10.47149568,54.90597686,23.55439378,518
12-11-2012,10.24382881,56.61013141,25.8278624,423
13-11-2012,10.01616193,58.31428596,28.10133103,327
14-11-2012,7.325684364,52.12581686,17.94226742,373
15-11-2012,8.939990774,55.94127825,14.61552201,320
16-11-2012,10.09896343,50.59034129,15.90219454,484
17-11-2012,10.69225002,52.42825902,17.42492586,473
18-11-2012,11.2855366,54.26617676,18.94765718,461
19-11-2012,11.87882318,56.1040945,20.4703885,449
20-11-2012,11.54771651,59.54730077,9.603647864,534
21-11-2012,10.5128716,55.56902314,11.06743582,615
22-11-2012,10.88540385,54.31272494,12.6643635,1109
23-11-2012,11.2579361,53.05642674,14.26129117,1603
24-11-2012,10.34730171,52.43603877,11.85098549,1181
25-11-2012,9.436667325,51.8156508,9.440679805,759
26-11-2012,8.52603294,51.19526283,7.030374122,337
27-11-2012,7.44986178,65.22392607,20.64835989,123
28-11-2012,7.698216613,49.56670951,18.74089175,198
29-11-2012,6.913564355,52.32509368,11.94309787,243
30-11-2012,7.780968443,57.56977573,7.873566201,362
01-12-2012,10.33350974,59.76442632,8.450160225,427
02-12-2012,12.88605103,61.95907692,9.026754249,491
03-12-2012,15.43859233,64.15372751,9.603348273,555
04-12-2012,16.59756499,62.26928021,16.12360665,551
05-12-2012,14.73490375,48.38020566,26.8155858,331
06-12-2012,5.669952368,49.7062982,16.16818866,340
07-12-2012,8.898565188,63.96762787,13.01863,349
08-12-2012,10.8026189,66.96102355,14.43831148,343
09-12-2012,12.70667262,69.95441923,15.85799297,336
10-12-2012,14.61072633,72.94781491,17.27767445,329
11-12-2012,10.5128716,54.61518571,24.81945295,282
12-12-2012,7.739592528,51.35807907,15.32526764,310
13-12-2012,7.656791027,48.42671661,16.12360665,425
14-12-2012,6.953152116,57.19757645,13.06349733,429
15-12-2012,8.802004829,62.11418787,12.27955059,357
16-12-2012,10.65085754,67.03079928,11.49560384,285
17-12-2012,12.49971026,71.94741069,10.7116571,212
18-12-2012,13.36895217,58.5003856,19.49579005,433
19-12-2012,9.478076354,56.22045563,16.83427959,333
20-12-2012,9.353898938,58.59346334,13.15152006,314
21-12-2012,9.188345607,52.38176668,30.40796868,221
22-12-2012,7.609421481,56.74878951,23.34254957,206
23-12-2012,6.030497356,61.11581234,16.27713046,190
24-12-2012,4.451573231,65.48283517,9.211711346,174
25-12-2012,4.750319259,66.37701239,17.74704814,92
26-12-2012,5.049065287,67.27118961,26.28238493,9
27-12-2012,5.587200538,57.75593121,28.6781866,247
28-12-2012,5.545774952,54.24293059,14.79270876,644
29-12-2012,4.924887871,54.01028278,14.77784809,576
30-12-2012,4.30400079,53.77763496,14.76298742,508
31-12-2012,3.683113709,53.54498715,14.74812674,439
